coverage	n
24747	0
24748	0
24749	0
24750	0
24751	0
24752	0
24753	0
24754	0
24755	0
24756	0
24757	0
24758	0
24759	0
24760	0
24761	0
24762	0
24763	0
24764	0
24765	0
24766	0
24767	0
24768	0
24769	0
24770	0
24771	0
24772	0
24773	0
24774	0
24775	0
24776	0
24777	0
24778	0
24779	0
24780	0
24781	1
24782	0
24783	0
24784	0
24785	0
24786	0
24787	0
24788	0
24789	0
24790	0
24791	0
24792	0
24793	0
24794	0
24795	0
24796	0
24797	0
24798	0
24799	0
24800	0
24801	0
24802	0
24803	0
24804	0
24805	0
24806	0
24807	0
24808	0
24809	0
24810	0
24811	0
24812	0
24813	0
24814	0
24815	0
24816	0
24817	0
24818	0
24819	1
24820	0
24821	0
24822	0
24823	0
24824	0
24825	0
24826	0
24827	0
24828	0
24829	0
24830	0
24831	0
24832	0
24833	0
24834	0
24835	0
24836	0
24837	0
24838	0
24839	0
24840	0
24841	0
24842	0
24843	0
24844	0
24845	0
24846	0
24847	0
24848	0
24849	0
24850	0
24851	0
24852	0
24853	0
24854	0
24855	0
24856	0
24857	0
24858	0
24859	0
24860	0
24861	0
24862	1
24863	0
24864	0
24865	0
24866	0
24867	0
24868	0
24869	0
24870	0
24871	0
24872	0
24873	1
24874	0
24875	1
24876	1
24877	0
24878	0
24879	0
24880	0
24881	0
24882	0
24883	0
24884	0
24885	0
24886	0
24887	0
24888	0
24889	0
24890	0
24891	0
24892	0
24893	0
24894	0
24895	0
24896	0
24897	0
24898	0
24899	0
24900	0
24901	0
24902	0
24903	0
24904	0
24905	0
24906	0
24907	0
24908	1
24909	0
24910	0
24911	0
24912	1
24913	0
24914	0
24915	0
24916	0
24917	0
24918	0
24919	0
24920	0
24921	0
24922	1
24923	0
24924	0
24925	0
24926	0
24927	0
24928	0
24929	0
24930	0
24931	0
24932	0
24933	0
24934	0
24935	0
24936	0
24937	0
24938	0
24939	1
24940	0
24941	1
24942	0
24943	0
24944	1
24945	0
24946	0
24947	0
24948	0
24949	0
24950	0
24951	0
24952	0
24953	0
24954	0
24955	0
24956	0
24957	0
24958	0
24959	0
24960	0
24961	0
24962	1
24963	0
24964	0
24965	0
24966	0
24967	0
24968	2
24969	0
24970	0
24971	0
24972	0
24973	0
24974	0
24975	0
24976	0
24977	0
24978	0
24979	0
24980	0
24981	0
24982	0
24983	0
24984	0
24985	0
24986	0
24987	0
24988	0
24989	0
24990	0
24991	0
24992	0
24993	0
24994	0
24995	0
24996	0
24997	0
24998	0
24999	1
25000	0
25001	0
25002	0
25003	0
25004	1
25005	0
25006	0
25007	0
25008	0
25009	0
25010	0
25011	0
25012	0
25013	1
25014	0
25015	0
25016	0
25017	0
25018	0
25019	0
25020	1
25021	0
25022	1
25023	0
25024	0
25025	2
25026	0
25027	1
25028	0
25029	0
25030	0
25031	1
25032	0
25033	0
25034	0
25035	0
25036	0
25037	0
25038	0
25039	0
25040	0
25041	1
25042	4
25043	0
25044	3
25045	0
25046	0
25047	0
25048	0
25049	0
25050	1
25051	0
25052	0
25053	0
25054	0
25055	2
25056	0
25057	0
25058	0
25059	0
25060	0
25061	0
25062	1
25063	0
25064	3
25065	2
25066	0
25067	1
25068	0
25069	0
25070	0
25071	0
25072	2
25073	0
25074	0
25075	8
25076	11
25077	4
25078	5
25079	3
25080	10
25081	3
25082	2
25083	1
25084	0
25085	0
25086	0
25087	0
25088	0
25089	0
25090	0
25091	0
25092	0
25093	0
25094	0
25095	0
25096	0
25097	1
25098	1
25099	0
25100	0
25101	0
25102	0
25103	0
25104	0
25105	0
25106	0
25107	0
25108	0
25109	0
25110	1
25111	0
25112	0
25113	0
25114	0
25115	1
25116	0
25117	0
25118	0
25119	0
25120	0
25121	0
25122	0
25123	0
25124	0
25125	0
25126	0
25127	0
25128	0
25129	0
25130	0
25131	0
25132	0
25133	0
25134	0
25135	0
25136	0
25137	0
25138	0
25139	0
25140	0
25141	0
25142	0
25143	0
25144	0
25145	0
25146	0
25147	0
25148	0
25149	0
25150	0
25151	0
25152	0
25153	0
25154	0
25155	0
25156	0
25157	0
25158	0
25159	0
25160	0
25161	0
25162	0
25163	0
25164	1
25165	3
25166	0
25167	0
25168	0
25169	0
25170	0
25171	0
25172	0
25173	0
25174	0
25175	0
25176	0
25177	0
25178	0
25179	0
25180	0
25181	0
25182	0
25183	1
25184	0
25185	0
25186	1
25187	0
25188	0
25189	0
25190	0
25191	0
25192	0
25193	0
25194	0
25195	0
25196	0
25197	0
25198	0
25199	0
25200	0
25201	0
25202	0
25203	0
25204	0
25205	0
25206	0
25207	1
25208	0
25209	1
25210	0
25211	0
25212	1
25213	1
25214	0
25215	0
25216	0
25217	0
25218	0
25219	0
25220	0
25221	0
25222	0
25223	0
25224	1
25225	0
25226	0
25227	0
25228	0
25229	0
25230	0
25231	0
25232	1
25233	1
25234	0
25235	1
25236	0
25237	0
25238	0
25239	0
25240	0
25241	0
25242	0
25243	1
25244	0
25245	0
25246	0
25247	1
25248	0
25249	1
25250	0
25251	0
25252	0
25253	0
25254	1
25255	0
25256	1
25257	1
25258	0
25259	0
25260	1
25261	1
25262	0
25263	3
25264	0
25265	1
25266	1
25267	0
25268	0
25269	0
25270	0
25271	0
25272	0
25273	0
25274	0
25275	0
25276	1
25277	1
25278	1
25279	0
25280	2
25281	1
25282	1
25283	0
25284	3
25285	1
25286	2
25287	0
25288	1
25289	0
25290	2
25291	2
25292	0
25293	0
25294	1
25295	0
25296	0
25297	0
25298	0
25299	1
25300	2
25301	3
25302	3
25303	0
25304	0
25305	1
25306	1
25307	2
25308	1
25309	3
25310	1
25311	3
25312	1
25313	2
25314	4
25315	4
25316	2
25317	1
25318	3
25319	0
25320	0
25321	0
25322	0
25323	0
25324	0
25325	0
25326	0
25327	0
25328	0
25329	0
25330	0
25331	0
25332	0
25333	0
25334	0
25335	0
25336	0
25337	0
25338	0
25339	0
25340	0
25341	0
25342	0
25343	0
25344	0
25345	0
25346	0
25347	0
25348	0
25349	0
25350	0
25351	0
25352	0
25353	0
25354	0
25355	0
25356	0
25357	0
25358	1
25359	0
25360	0
25361	0
25362	1
25363	0
25364	0
25365	0
25366	0
25367	0
25368	0
25369	0
25370	0
25371	0
25372	0
25373	0
25374	0
25375	0
25376	0
25377	0
25378	0
25379	0
25380	0
25381	0
25382	0
25383	0
25384	0
25385	0
25386	0
25387	1
25388	0
25389	0
25390	0
25391	0
25392	0
25393	0
25394	0
25395	0
25396	0
25397	0
25398	0
25399	0
25400	0
25401	0
25402	0
25403	0
25404	0
25405	0
25406	0
25407	0
25408	0
25409	0
25410	0
25411	0
25412	0
25413	0
25414	0
25415	0
25416	0
25417	0
25418	0
25419	0
25420	0
25421	0
25422	0
25423	0
25424	0
25425	0
25426	1
25427	0
25428	0
25429	0
25430	0
25431	0
25432	0
25433	0
25434	0
25435	0
25436	0
25437	0
25438	0
25439	0
25440	0
25441	0
25442	0
25443	0
25444	1
25445	1
25446	0
25447	0
25448	0
25449	0
25450	0
25451	0
25452	0
25453	0
25454	0
25455	0
25456	0
25457	0
25458	0
25459	0
25460	1
25461	0
25462	0
25463	0
25464	0
25465	0
25466	0
25467	0
25468	0
25469	0
25470	0
25471	0
25472	0
25473	0
25474	0
25475	0
25476	1
25477	0
25478	0
25479	0
25480	0
25481	0
25482	0
25483	0
25484	0
25485	1
25486	0
25487	0
25488	0
25489	0
25490	0
25491	1
25492	0
25493	0
25494	0
25495	0
25496	0
25497	0
25498	0
25499	0
25500	0
25501	0
25502	0
25503	0
25504	0
25505	0
25506	0
25507	0
25508	0
25509	0
25510	0
25511	0
25512	0
25513	0
25514	0
25515	0
25516	0
25517	1
25518	1
25519	0
25520	0
25521	0
25522	0
25523	0
25524	0
25525	0
25526	0
25527	0
25528	0
25529	0
25530	0
25531	0
25532	0
25533	0
25534	0
25535	0
25536	0
25537	0
25538	0
25539	0
25540	0
25541	1
25542	0
25543	0
25544	0
25545	0
25546	0
25547	1
25548	0
25549	0
25550	0
25551	0
25552	0
25553	0
25554	0
25555	0
25556	0
25557	0
25558	0
25559	0
25560	0
25561	0
25562	0
25563	0
25564	0
25565	0
25566	0
25567	0
25568	0
25569	0
25570	1
25571	0
25572	0
25573	0
25574	0
25575	0
25576	0
25577	0
25578	0
25579	0
25580	0
25581	0
25582	0
25583	0
25584	0
25585	0
25586	1
25587	0
25588	0
25589	0
25590	0
25591	1
25592	0
25593	0
25594	0
25595	0
25596	0
25597	0
25598	0
25599	0
25600	0
25601	0
25602	0
25603	0
25604	0
25605	0
25606	0
25607	0
25608	0
25609	0
25610	1
25611	0
25612	0
25613	0
25614	0
25615	0
25616	0
25617	0
25618	0
25619	0
25620	0
25621	0
25622	0
25623	1
25624	0
25625	0
25626	1
25627	0
25628	0
25629	0
25630	0
25631	0
25632	0
25633	0
25634	1
25635	0
25636	0
25637	0
25638	0
25639	0
25640	0
25641	1
25642	0
25643	0
25644	0
25645	0
25646	0
25647	0
25648	0
25649	0
25650	1
25651	1
25652	0
25653	0
25654	2
25655	3
25656	7
25657	1
25658	3
25659	0
25660	1
25661	0
25662	0
25663	0
25664	0
25665	1
25666	1
25667	0
25668	0
25669	1
25670	3
25671	9
25672	6
25673	4
25674	0
25675	4
25676	2
25677	0
25678	1
25679	1
25680	0
25681	5
25682	0
25683	1
25684	2
25685	2
25686	1
25687	0
25688	3
25689	1
25690	0
25691	0
25692	0
25693	0
25694	3
25695	2
25696	1
25697	0
25698	1
25699	4
25700	2
25701	0
25702	0
25703	1
25704	0
25705	0
25706	0
25707	0
25708	0
25709	0
25710	0
25711	0
25712	0
25713	0
25714	0
25715	0
25716	0
25717	0
25718	0
25719	0
25720	0
25721	0
25722	0
25723	0
25724	0
25725	0
25726	0
25727	0
25728	0
25729	0
25730	0
25731	0
25732	0
25733	0
25734	0
25735	0
25736	0
25737	0
25738	0
25739	0
25740	0
25741	0
25742	0
25743	0
25744	0
25745	0
25746	0
25747	0
25748	0
25749	0
25750	0
25751	0
25752	0
25753	0
25754	0
25755	0
25756	0
25757	0
25758	0
25759	0
25760	1
25761	0
25762	0
25763	1
25764	0
25765	1
25766	1
25767	0
25768	0
25769	0
25770	0
25771	1
25772	0
25773	1
25774	0
25775	0
25776	0
25777	0
25778	0
25779	0
25780	0
25781	0
25782	0
25783	0
25784	0
25785	1
25786	0
25787	0
25788	0
25789	0
25790	0
25791	0
25792	0
25793	0
25794	0
25795	0
25796	0
25797	0
25798	0
25799	0
25800	0
25801	0
25802	0
25803	0
25804	1
25805	0
25806	0
25807	0
25808	0
25809	0
25810	0
25811	0
25812	0
25813	0
25814	0
25815	0
25816	0
25817	0
25818	0
25819	0
25820	0
25821	0
25822	1
25823	0
25824	0
25825	0
25826	1
25827	1
25828	1
25829	0
25830	0
25831	1
25832	0
25833	0
25834	1
25835	0
25836	0
25837	0
25838	0
25839	0
25840	0
25841	0
25842	0
25843	0
25844	0
25845	0
25846	0
25847	0
25848	0
25849	0
25850	0
25851	0
25852	1
25853	0
25854	0
25855	1
25856	0
25857	0
25858	0
25859	0
25860	0
25861	0
25862	1
25863	0
25864	0
25865	1
25866	0
25867	0
25868	1
25869	0
25870	0
25871	0
25872	0
25873	1
25874	0
25875	0
25876	0
25877	0
25878	0
25879	0
25880	0
25881	0
25882	0
25883	0
25884	0
25885	1
25886	0
25887	2
25888	0
25889	1
25890	0
25891	2
25892	0
25893	0
25894	0
25895	0
25896	1
25897	0
25898	0
25899	0
25900	0
25901	0
25902	0
25903	0
25904	0
25905	0
25906	0
25907	0
25908	0
25909	0
25910	0
25911	0
25912	0
25913	0
25914	1
25915	0
25916	0
25917	0
25918	0
25919	0
25920	0
25921	0
25922	0
25923	0
25924	0
25925	1
25926	0
25927	0
25928	0
25929	0
25930	0
25931	0
25932	0
25933	0
25934	0
25935	0
25936	0
25937	0
25938	0
25939	0
25940	0
25941	1
25942	0
25943	0
25944	0
25945	0
25946	1
25947	0
25948	0
25949	0
25950	0
25951	0
25952	0
25953	0
25954	0
25955	0
25956	0
25957	0
25958	0
25959	0
25960	0
25961	0
25962	1
25963	0
25964	0
25965	0
25966	0
25967	0
25968	0
25969	1
25970	1
25971	0
25972	0
25973	2
25974	0
25975	0
25976	0
25977	0
25978	0
25979	0
25980	0
25981	0
25982	0
25983	0
25984	1
25985	1
25986	0
25987	2
25988	0
25989	0
25990	1
25991	0
25992	0
25993	0
25994	0
25995	0
25996	0
25997	0
25998	0
25999	2
26000	0
26001	1
26002	0
26003	0
26004	0
26005	0
26006	0
26007	0
26008	0
26009	0
26010	0
26011	0
26012	0
26013	1
26014	0
26015	1
26016	0
26017	0
26018	1
26019	1
26020	0
26021	0
26022	1
26023	0
26024	3
26025	0
26026	0
26027	0
26028	0
26029	0
26030	0
26031	0
26032	1
26033	0
26034	1
26035	0
26036	0
26037	0
26038	1
26039	0
26040	1
26041	1
26042	1
26043	1
26044	0
26045	1
26046	1
26047	1
26048	0
26049	0
26050	0
26051	0
26052	0
26053	0
26054	0
26055	0
26056	0
26057	0
26058	0
26059	0
26060	2
26061	0
26062	2
26063	0
26064	0
26065	0
26066	0
26067	0
26068	0
26069	0
26070	0
26071	1
26072	0
26073	0
26074	0
26075	0
26076	0
26077	0
26078	0
26079	1
26080	0
26081	0
26082	0
26083	0
26084	0
26085	2
26086	1
26087	0
26088	0
26089	1
26090	0
26091	7
26092	0
26093	2
26094	2
26095	0
26096	1
26097	1
26098	3
26099	1
26100	0
26101	0
26102	0
26103	0
26104	0
26105	0
26106	1
26107	1
26108	4
26109	0
26110	0
26111	0
26112	0
26113	0
26114	0
26115	0
26116	0
26117	1
26118	0
26119	0
26120	0
26121	0
26122	0
26123	0
26124	0
26125	0
26126	0
26127	0
26128	0
26129	0
26130	0
26131	0
26132	0
26133	0
26134	0
26135	0
26136	0
26137	0
26138	0
26139	0
26140	0
26141	0
26142	0
26143	0
26144	0
26145	0
26146	0
26147	0
26148	0
26149	0
26150	0
26151	0
26152	0
26153	0
26154	0
26155	0
26156	0
26157	0
26158	0
26159	0
26160	0
26161	0
26162	0
26163	0
26164	0
26165	0
26166	0
26167	0
26168	0
26169	0
26170	0
26171	0
26172	0
26173	0
26174	0
26175	0
26176	0
26177	0
26178	0
26179	0
26180	0
26181	0
26182	0
26183	0
26184	0
26185	0
26186	0
26187	0
26188	0
26189	0
26190	0
26191	0
26192	0
26193	1
26194	0
26195	0
26196	0
26197	0
26198	0
26199	0
26200	0
26201	0
26202	0
26203	0
26204	0
26205	0
26206	0
26207	0
26208	0
26209	0
26210	0
26211	0
26212	0
26213	0
26214	0
26215	0
26216	0
26217	0
26218	0
26219	1
26220	0
26221	0
26222	0
26223	0
26224	0
26225	0
26226	0
26227	0
26228	0
26229	0
26230	0
26231	0
26232	0
26233	0
26234	1
26235	0
26236	0
26237	0
26238	0
26239	0
26240	0
26241	0
26242	0
26243	0
26244	0
26245	0
26246	0
26247	0
26248	0
26249	0
26250	0
26251	0
26252	0
26253	0
26254	0
26255	0
26256	0
26257	0
26258	0
26259	0
26260	0
26261	0
26262	0
26263	0
26264	0
26265	0
26266	0
26267	0
26268	0
26269	0
26270	0
26271	0
26272	0
26273	0
26274	0
26275	0
26276	0
26277	0
26278	0
26279	0
26280	0
26281	0
26282	1
26283	0
26284	0
26285	0
26286	0
26287	0
26288	0
26289	1
26290	0
26291	0
26292	0
26293	0
26294	0
26295	0
26296	0
26297	0
26298	0
26299	0
26300	0
26301	0
26302	0
26303	0
26304	0
26305	0
26306	0
26307	0
26308	0
26309	0
26310	0
26311	0
26312	0
26313	0
26314	0
26315	0
26316	0
26317	0
26318	0
26319	0
26320	0
26321	0
26322	0
26323	0
26324	0
26325	0
26326	0
26327	0
26328	0
26329	0
26330	1
26331	2
26332	0
26333	0
26334	0
26335	0
26336	0
26337	0
26338	0
26339	0
26340	0
26341	0
26342	0
26343	0
26344	0
26345	0
26346	0
26347	0
26348	0
26349	0
26350	0
26351	0
26352	0
26353	0
26354	0
26355	0
26356	0
26357	1
26358	0
26359	0
26360	1
26361	0
26362	0
26363	0
26364	0
26365	0
26366	0
26367	0
26368	0
26369	0
26370	0
26371	0
26372	0
26373	0
26374	0
26375	0
26376	0
26377	0
26378	0
26379	1
26380	0
26381	0
26382	0
26383	0
26384	0
26385	0
26386	1
26387	0
26388	0
26389	0
26390	0
26391	0
26392	0
26393	0
26394	0
26395	0
26396	0
26397	0
26398	0
26399	0
26400	0
26401	0
26402	1
26403	1
26404	0
26405	0
26406	1
26407	0
26408	0
26409	0
26410	0
26411	0
26412	0
26413	0
26414	0
26415	0
26416	0
26417	0
26418	0
26419	1
26420	0
26421	1
26422	0
26423	0
26424	0
26425	0
26426	0
26427	0
26428	0
26429	0
26430	1
26431	1
26432	0
26433	0
26434	0
26435	1
26436	0
26437	0
26438	0
26439	0
26440	0
26441	0
26442	0
26443	0
26444	1
26445	1
26446	0
26447	0
26448	1
26449	0
26450	0
26451	0
26452	0
26453	0
26454	0
26455	0
26456	1
26457	0
26458	0
26459	0
26460	1
26461	0
26462	0
26463	0
26464	0
26465	1
26466	0
26467	0
26468	0
26469	1
26470	1
26471	2
26472	0
26473	0
26474	0
26475	0
26476	0
26477	1
26478	0
26479	2
26480	0
26481	0
26482	2
26483	0
26484	0
26485	0
26486	1
26487	3
26488	0
26489	1
26490	1
26491	0
26492	0
26493	0
26494	0
26495	1
26496	0
26497	2
26498	0
26499	0
26500	0
26501	0
26502	0
26503	0
26504	1
26505	1
26506	1
26507	0
26508	0
26509	0
26510	0
26511	0
26512	1
26513	3
26514	1
26515	0
26516	0
26517	0
26518	0
26519	1
26520	0
26521	4
26522	2
26523	0
26524	1
26525	1
26526	2
26527	0
26528	1
26529	3
26530	3
26531	4
26532	0
26533	1
26534	2
26535	1
26536	5
26537	3
26538	3
26539	1
26540	1
26541	1
26542	0
26543	2
26544	0
26545	2
26546	2
26547	1
26548	0
26549	1
26550	3
26551	1
26552	0
26553	2
26554	1
26555	1
26556	4
26557	6
26558	4
26559	3
26560	2
26561	3
26562	2
26563	0
26564	1
26565	3
26566	0
26567	0
26568	0
26569	0
26570	0
26571	0
26572	0
26573	0
26574	1
26575	0
26576	0
26577	0
26578	0
26579	0
26580	0
26581	0
26582	0
26583	0
26584	0
26585	0
26586	0
26587	1
26588	0
26589	0
26590	0
26591	0
26592	0
26593	0
26594	0
26595	0
26596	0
26597	0
26598	0
26599	0
26600	0
26601	0
26602	0
26603	0
26604	0
26605	0
26606	0
26607	0
26608	0
26609	0
26610	0
26611	0
26612	0
26613	0
26614	0
26615	0
26616	0
26617	0
26618	0
26619	0
26620	0
26621	0
26622	0
26623	0
26624	0
26625	0
26626	0
26627	0
26628	0
26629	0
26630	0
26631	0
26632	0
26633	0
26634	0
26635	0
26636	0
26637	0
26638	1
26639	0
26640	0
26641	0
26642	0
26643	0
26644	0
26645	0
26646	0
26647	0
26648	0
26649	0
26650	2
26651	1
26652	0
26653	1
26654	0
26655	0
26656	0
26657	0
26658	0
26659	0
26660	0
26661	0
26662	1
26663	2
26664	1
26665	1
26666	0
26667	1
26668	1
26669	1
26670	0
26671	0
26672	2
26673	0
26674	1
26675	1
26676	1
26677	2
26678	0
26679	1
26680	0
26681	2
26682	3
26683	4
26684	1
26685	1
26686	8
26687	7
26688	19
26689	1
26690	2
26691	6
26692	7
26693	6
26694	0
26695	2
26696	0
26697	0
26698	0
26699	0
26700	0
26701	0
26702	0
26703	0
26704	0
26705	0
26706	0
26707	0
26708	0
26709	0
26710	0
26711	0
26712	0
26713	0
26714	0
26715	0
26716	0
26717	0
26718	0
26719	0
26720	0
26721	0
26722	0
26723	0
26724	0
26725	0
26726	0
26727	0
26728	0
26729	0
26730	0
26731	0
26732	0
26733	0
26734	0
26735	0
26736	0
26737	0
26738	0
26739	0
26740	0
26741	0
26742	0
26743	0
26744	0
26745	0
26746	0
26747	0
26748	0
26749	0
26750	0
26751	0
26752	0
26753	0
26754	0
26755	0
26756	0
26757	0
26758	0
26759	0
26760	0
26761	0
26762	0
26763	0
26764	0
26765	0
26766	0
26767	0
26768	0
26769	0
26770	0
26771	0
26772	0
26773	0
26774	0
26775	0
26776	0
26777	0
26778	0
26779	0
26780	0
26781	0
26782	0
26783	0
26784	0
26785	0
26786	0
26787	0
26788	0
26789	0
26790	0
26791	0
26792	0
26793	0
26794	0
26795	0
26796	0
26797	0
26798	0
26799	0
26800	0
26801	0
26802	0
26803	0
26804	0
26805	0
26806	0
26807	0
26808	0
26809	0
26810	0
26811	0
26812	0
26813	0
26814	0
26815	0
26816	0
26817	0
26818	0
26819	0
26820	0
26821	0
26822	0
26823	0
26824	0
26825	0
26826	0
26827	0
26828	0
26829	0
26830	0
26831	0
26832	0
26833	0
26834	0
26835	0
26836	0
26837	0
26838	0
26839	0
26840	1
26841	0
26842	0
26843	0
26844	0
26845	0
26846	0
26847	0
26848	0
26849	0
26850	0
26851	0
26852	0
26853	0
26854	0
26855	0
26856	0
26857	0
26858	0
26859	0
26860	0
26861	0
26862	0
26863	0
26864	0
26865	0
26866	0
26867	0
26868	0
26869	0
26870	0
26871	0
26872	0
26873	0
26874	0
26875	1
26876	0
26877	0
26878	0
26879	0
26880	0
26881	0
26882	0
26883	0
26884	0
26885	0
26886	0
26887	0
26888	0
26889	0
26890	0
26891	0
26892	0
26893	0
26894	0
26895	0
26896	0
26897	0
26898	0
26899	0
26900	1
26901	0
26902	0
26903	0
26904	0
26905	0
26906	0
26907	0
26908	0
26909	0
26910	0
26911	0
26912	0
26913	0
26914	0
26915	0
26916	0
26917	0
26918	0
26919	0
26920	0
26921	0
26922	0
26923	0
26924	1
26925	0
26926	1
26927	0
26928	0
26929	0
26930	0
26931	0
26932	0
26933	0
26934	0
26935	0
26936	0
26937	0
26938	0
26939	0
26940	0
26941	0
26942	0
26943	0
26944	0
26945	0
26946	0
26947	0
26948	0
26949	0
26950	0
26951	0
26952	0
26953	0
26954	0
26955	0
26956	0
26957	0
26958	0
26959	0
26960	0
26961	1
26962	0
26963	0
26964	0
26965	0
26966	0
26967	0
26968	0
26969	0
26970	0
26971	0
26972	0
26973	0
26974	0
26975	0
26976	0
26977	0
26978	0
26979	0
26980	0
26981	0
26982	0
26983	0
26984	0
26985	0
26986	0
26987	0
26988	0
26989	0
26990	0
26991	0
26992	0
26993	0
26994	0
26995	1
26996	0
26997	2
26998	1
26999	0
27000	0
27001	0
27002	2
27003	0
27004	0
27005	0
27006	0
27007	0
27008	0
27009	1
27010	1
27011	0
27012	0
27013	0
27014	0
27015	0
27016	1
27017	0
27018	0
27019	0
27020	0
27021	0
27022	0
27023	0
27024	0
27025	0
27026	0
27027	0
27028	0
27029	0
27030	0
27031	0
27032	0
27033	0
27034	1
27035	0
27036	1
27037	0
27038	0
27039	0
27040	0
27041	0
27042	0
27043	0
27044	0
27045	0
27046	0
27047	0
27048	0
27049	0
27050	0
27051	0
27052	0
27053	0
27054	1
27055	0
27056	0
27057	0
27058	1
27059	0
27060	0
27061	1
27062	0
27063	1
27064	0
27065	0
27066	0
27067	1
27068	0
27069	0
27070	1
27071	0
27072	0
27073	0
27074	0
27075	1
27076	0
27077	0
27078	0
27079	0
27080	2
27081	0
27082	0
27083	0
27084	1
27085	0
27086	0
27087	2
27088	0
27089	0
27090	0
27091	0
27092	1
27093	0
27094	1
27095	0
27096	0
27097	0
27098	1
27099	0
27100	0
27101	0
27102	1
27103	0
27104	0
27105	0
27106	0
27107	0
27108	0
27109	1
27110	0
27111	0
27112	0
27113	1
27114	0
27115	0
27116	0
27117	0
27118	0
27119	0
27120	0
27121	1
27122	0
27123	0
27124	0
27125	1
27126	0
27127	0
27128	0
27129	1
27130	0
27131	1
27132	0
27133	0
27134	0
27135	0
27136	0
27137	1
27138	0
27139	0
27140	0
27141	0
27142	1
27143	0
27144	0
27145	0
27146	1
27147	2
27148	0
27149	0
27150	0
27151	0
27152	1
27153	1
27154	1
27155	0
27156	0
27157	0
27158	0
27159	0
27160	0
27161	0
27162	0
27163	0
27164	0
27165	0
27166	0
27167	0
27168	0
27169	0
27170	0
27171	0
27172	0
27173	0
27174	1
27175	0
27176	0
27177	0
27178	0
27179	0
27180	0
27181	3
27182	0
27183	0
27184	0
27185	0
27186	0
27187	0
27188	0
27189	0
27190	0
27191	0
27192	1
27193	0
27194	0
27195	0
27196	0
27197	0
27198	0
27199	0
27200	0
27201	0
27202	0
27203	0
27204	0
27205	1
27206	0
27207	0
27208	0
27209	1
27210	0
27211	0
27212	1
27213	1
27214	0
27215	1
27216	1
27217	0
27218	1
27219	0
27220	0
27221	1
27222	1
27223	1
27224	0
27225	0
27226	0
27227	0
27228	0
27229	0
27230	1
27231	0
27232	0
27233	1
27234	0
27235	0
27236	0
27237	0
27238	1
27239	0
27240	2
27241	0
27242	0
27243	0
27244	0
27245	0
27246	0
27247	0
27248	1
27249	0
27250	1
27251	1
27252	0
27253	1
27254	1
27255	0
27256	1
27257	1
27258	0
27259	1
27260	0
27261	0
27262	0
27263	0
27264	1
27265	0
27266	0
27267	0
27268	0
27269	2
27270	0
27271	0
27272	3
27273	2
27274	2
27275	1
27276	1
27277	1
27278	1
27279	0
27280	2
27281	2
27282	2
27283	1
27284	0
27285	2
27286	9
27287	1
27288	1
27289	4
27290	0
27291	3
27292	1
27293	2
27294	0
27295	1
27296	1
27297	1
27298	0
27299	0
27300	0
27301	1
27302	2
27303	2
27304	0
27305	0
27306	2
27307	1
27308	1
27309	1
27310	0
27311	0
27312	2
27313	3
27314	7
27315	3
27316	5
27317	10
27318	11
27319	0
27320	0
27321	0
27322	0
27323	0
27324	3
27325	0
27326	0
27327	0
27328	0
27329	0
27330	0
27331	0
27332	0
27333	2
27334	1
27335	0
27336	0
27337	0
27338	3
27339	2
27340	0
27341	1
27342	4
27343	0
27344	0
27345	0
27346	0
27347	0
27348	0
27349	0
27350	0
27351	0
27352	0
27353	0
27354	0
27355	0
27356	0
27357	0
27358	0
27359	0
27360	0
27361	0
27362	0
27363	0
27364	0
27365	0
27366	0
27367	0
27368	0
27369	0
27370	0
27371	0
27372	0
27373	0
27374	0
27375	1
27376	0
27377	0
27378	0
27379	0
27380	0
27381	0
27382	0
27383	0
27384	0
27385	0
27386	0
27387	0
27388	0
27389	0
27390	0
27391	0
27392	0
27393	0
27394	0
27395	0
27396	0
27397	0
27398	0
27399	0
27400	0
27401	1
27402	0
27403	0
27404	0
27405	0
27406	0
27407	0
27408	0
27409	0
27410	0
27411	0
27412	0
27413	0
27414	0
27415	0
27416	0
27417	0
27418	0
27419	0
27420	0
27421	0
27422	0
27423	0
27424	0
27425	0
27426	0
27427	1
27428	0
27429	0
27430	0
27431	0
27432	0
27433	0
27434	0
27435	0
27436	1
27437	1
27438	0
27439	0
27440	0
27441	0
27442	0
27443	0
27444	0
27445	0
27446	0
27447	0
27448	0
27449	0
27450	0
27451	0
27452	0
27453	0
27454	0
27455	0
27456	0
27457	0
27458	0
27459	0
27460	0
27461	1
27462	0
27463	0
27464	0
27465	0
27466	0
27467	0
27468	0
27469	0
27470	0
27471	0
27472	0
27473	0
27474	0
27475	0
27476	0
27477	0
27478	0
27479	0
27480	0
27481	0
27482	0
27483	0
27484	0
27485	0
27486	0
27487	0
27488	0
27489	0
27490	0
27491	0
27492	0
27493	0
27494	0
27495	0
27496	0
27497	0
27498	0
27499	0
27500	0
27501	0
27502	0
27503	0
27504	0
27505	0
27506	0
27507	0
27508	0
27509	0
27510	0
27511	1
27512	0
27513	0
27514	0
27515	0
27516	0
27517	0
27518	0
27519	0
27520	0
27521	0
27522	0
27523	0
27524	0
27525	0
27526	0
27527	0
27528	0
27529	0
27530	0
27531	0
27532	0
27533	0
27534	0
27535	0
27536	0
27537	0
27538	0
27539	0
27540	1
27541	0
27542	0
27543	0
27544	1
